1,x,y,z,
2,-9.060969071447524,-0.11126036177125263,0.041999999433755875,
3,-9.041209824299274,0.05358402820889748,0.041999999433755875,
4,-9.041209824299274,0.05358402820889748,0.041999999433755875,
5,-9.041209824299274,0.05358402820889748,0.041999999433755875,
6,-9.039412467215369,-0.05478847542614383,0.041999999433755875,
7,-9.039412467215369,-0.05478847542614383,0.041999999433755875,
8,-9.039412467215369,-0.05478847542614383,0.041999999433755875,
9,-9.066297183196586,-0.11260574413287655,0.041999999433755875,
10,-9.066297183196586,-0.11260574413287655,0.041999999433755875,
11,-9.066297183196586,-0.11260574413287655,0.041999999433755875,
12,-9.00962693446611,-0.010505543379360136,0.041999999433755875,
13,-9.00962693446611,-0.010505543379360136,0.041999999433755875,
14,-9.00962693446611,-0.010505543379360136,0.041999999433755875,
15,-9.008843792405301,-0.011023368782354602,0.06533470802120651,
16,-9.008843792405301,-0.011023368782354602,0.06533470802120651,
17,-9.008843792405301,-0.011023368782354602,0.06533470802120651,
18,-9.007690091942562,-0.007896808847651699,0.06464926658321908,
19,-9.007690091942562,-0.007896808847651699,0.06464926658321908,
20,-9.007690091942562,-0.007896808847651699,0.06464926658321908,
21,-9.005020884352021,-0.005333896677071125,0.06523389383945988,
22,-9.005020884352021,-0.005333896677071125,0.06523389383945988,
23,-9.005020884352021,-0.005333896677071125,0.06523389383945988,
24,-9.00105516892777,0.008013970559153061,0.05957356520887853,
25,-9.00105516892777,0.008013970559153061,0.05957356520887853,
26,-9.00105516892777,0.008013970559153061,0.05957356520887853,
27,-8.995421930822227,0.004010975475949567,0.05935363249624408,
28,-8.995421930822227,0.004010975475949567,0.05935363249624408,
29,-8.995421930822227,0.004010975475949567,0.05935363249624408,
30,-8.992865941775104,0.010905448120346883,0.056599653329555494,
31,-8.992865941775104,0.010905448120346883,0.056599653329555494,
32,-8.992865941775104,0.010905448120346883,0.056599653329555494,
33,-8.99233704585692,0.017092086752273705,0.053614731370489735,
34,-8.99233704585692,0.017092086752273705,0.053614731370489735,
35,-8.99233704585692,0.017092086752273705,0.053614731370489735,
36,-8.992551614174296,0.04375235774671398,0.041999999433755875,
37,-8.992551614174296,0.04375235774671398,0.041999999433755875,
38,-8.992551614174296,0.04375235774671398,0.041999999433755875,
39,-8.991750698470085,0.04244410348545368,0.0701047398225657,
40,-8.991750698470085,0.04244410348545368,0.0701047398225657,
41,-8.991750698470085,0.04244410348545368,0.0701047398225657,
42,-9.03918712383663,0.17534272229553524,0.041999999433755875,
43,-9.03918712383663,0.17534272229553524,0.041999999433755875,
44,-9.03918712383663,0.17534272229553524,0.041999999433755875,
45,-9.057547472125401,0.03977446490043144,0.041999999433755875,
46,-9.057547472125401,0.03977446490043144,0.041999999433755875,
47,-9.057547472125401,0.03977446490043144,0.041999999433755875,
48,-9.00758768720606,0.05690579787952729,0.041999999433755875,
49,-9.00758768720606,0.05690579787952729,0.041999999433755875,
50,-9.00758768720606,0.05690579787952729,0.041999999433755875,
51,-8.998145074026963,0.049259599373949546,0.06514088114703095,
52,-8.998145074026963,0.049259599373949546,0.06514088114703095,
53,-8.998145074026963,0.049259599373949546,0.06514088114703095,
54,-8.996428857995236,0.03874064211410435,0.06196336396510184,
55,-8.996428857995236,0.03874064211410435,0.06196336396510184,
56,-8.996428857995236,0.03874064211410435,0.06196336396510184,
57,-8.99355174154939,0.041308160771515334,0.0636228097531295,
58,-8.99355174154939,0.041308160771515334,0.0636228097531295,
59,-8.99355174154939,0.041308160771515334,0.0636228097531295,
60,-8.990281055962305,0.043702668508364864,0.0608793146180605,
61,-8.990281055962305,0.043702668508364864,0.0608793146180605,
62,-8.990281055962305,0.043702668508364864,0.0608793146180605,
63,-8.988015580795762,0.04272115829803044,0.06046973909620172,
64,-8.988015580795762,0.04272115829803044,0.06046973909620172,
65,-8.988015580795762,0.04272115829803044,0.06046973909620172,
66,-8.983634508496738,0.0382186711417396,0.056504141460628377,
67,-8.983634508496738,0.0382186711417396,0.056504141460628377,
68,-8.983634508496738,0.0382186711417396,0.056504141460628377,
69,-8.977154307482634,0.038694929975519425,0.052425920519768424,
70,-8.977154307482634,0.038694929975519425,0.052425920519768424,
71,-8.977154307482634,0.038694929975519425,0.052425920519768424,
72,-8.972987216946803,0.036202381212481156,0.05087739921583027,
73,-8.972987216946803,0.036202381212481156,0.05087739921583027,
74,-8.972987216946803,0.036202381212481156,0.05087739921583027,
75,-8.969588776562437,0.031912208094695256,0.049275176514560065,
76,-8.969588776562437,0.031912208094695256,0.049275176514560065,
77,-8.969588776562437,0.031912208094695256,0.049275176514560065,
78,-8.969095202105075,0.02500005812123753,0.046430264658969704,
79,-8.969095202105075,0.02500005812123753,0.046430264658969704,
80,-8.969095202105075,0.02500005812123753,0.046430264658969704,
81,-9.06911919100059,0.06717629744813707,0.041999999433755875,
82,-9.06911919100059,0.06717629744813707,0.041999999433755875,
83,-9.06911919100059,0.06717629744813707,0.041999999433755875,
84,-9.070482680288867,-0.16398097973030148,0.041999999433755875,
85,-9.070482680288867,-0.16398097973030148,0.041999999433755875,
86,-9.070482680288867,-0.16398097973030148,0.041999999433755875,
87,-9.041503560123715,-0.11832585821289505,0.041999999433755875,
88,-9.041503560123715,-0.11832585821289505,0.041999999433755875,
89,-9.041503560123715,-0.11832585821289505,0.041999999433755875,
90,-9.056819837250712,-0.030608445587637603,0.041999999433755875,
91,-9.056819837250712,-0.030608445587637603,0.041999999433755875,
92,-9.056819837250712,-0.030608445587637603,0.041999999433755875,
93,-9.014461798395718,0.02341873610180201,0.041999999433755875,
94,-9.014461798395718,0.02341873610180201,0.041999999433755875,
95,-9.014461798395718,0.02341873610180201,0.041999999433755875,
96,-9.000049383570513,-0.013028798033638732,0.041999999433755875,
97,-9.000049383570513,-0.013028798033638732,0.041999999433755875,
98,-9.000049383570513,-0.013028798033638732,0.041999999433755875,
99,-8.995811635874848,0.008246247617161232,0.051327327169656274,
100,-8.995811635874848,0.008246247617161232,0.051327327169656274,
101,-8.995811635874848,0.008246247617161232,0.051327327169656274,
102,-9.014654646036893,0.1360315095317694,0.041999999433755875,
103,-9.014654646036893,0.1360315095317694,0.041999999433755875,
104,-9.014654646036893,0.1360315095317694,0.041999999433755875,
105,-8.997205416874042,0.022513573669825013,0.041999999433755875,
106,-8.997205416874042,0.022513573669825013,0.041999999433755875,
107,-8.997205416874042,0.022513573669825013,0.041999999433755875,
108,-9.00191456640467,0.10736307600440032,0.041999999433755875,
109,-9.00191456640467,0.10736307600440032,0.041999999433755875,
110,-9.00191456640467,0.10736307600440032,0.041999999433755875,
111,-8.99721600444577,0.024680335266281973,0.0476540247647321,
112,-8.99721600444577,0.024680335266281973,0.0476540247647321,
113,-8.99721600444577,0.024680335266281973,0.0476540247647321,
114,-8.996232063288323,0.03187637542295755,0.04515349549400933,
115,-8.996232063288323,0.03187637542295755,0.04515349549400933,
116,-8.996232063288323,0.03187637542295755,0.04515349549400933,
117,-8.994513379710645,0.033085466374739324,0.045954937663340606,
118,-8.994513379710645,0.033085466374739324,0.045954937663340606,
119,-8.994513379710645,0.033085466374739324,0.045954937663340606,
120,-8.992751338575646,0.03660813002328969,0.04924559802311779,
121,-8.992751338575646,0.03660813002328969,0.04924559802311779,
122,-8.992751338575646,0.03660813002328969,0.04924559802311779,
123,-8.992468461620359,0.03313989255788798,0.04795281017376109,
124,-8.992468461620359,0.03313989255788798,0.04795281017376109,
125,-8.992468461620359,0.03313989255788798,0.04795281017376109,
126,-9.001267225949661,-0.00938254721867251,0.041999999433755875,
127,-9.001267225949661,-0.00938254721867251,0.041999999433755875,
128,-9.001267225949661,-0.00938254721867251,0.041999999433755875,
129,-9.01807355458453,-0.06142601109085903,0.041999999433755875,
130,-9.01807355458453,-0.06142601109085903,0.041999999433755875,
131,-9.01807355458453,-0.06142601109085903,0.041999999433755875,
132,-9.003874095662583,-0.08490677105008194,0.041999999433755875,
133,-9.003874095662583,-0.08490677105008194,0.041999999433755875,
134,-9.003874095662583,-0.08490677105008194,0.041999999433755875,
135,-9.032829392561007,-0.10220054100906051,0.041999999433755875,
136,-9.032829392561007,-0.10220054100906051,0.041999999433755875,
137,-9.032829392561007,-0.10220054100906051,0.041999999433755875,
138,-8.998678331222784,-0.0061183778034930875,0.041999999433755875,
139,-8.998678331222784,-0.0061183778034930875,0.041999999433755875,
140,-8.998678331222784,-0.0061183778034930875,0.041999999433755875,
141,-8.998352952070366,7.919065486456599E-4,0.04526528453637693,
142,-8.998352952070366,7.919065486456599E-4,0.04526528453637693,
143,-8.998352952070366,7.919065486456599E-4,0.04526528453637693,
144,-8.998132341824606,0.0030192039519619193,0.05030182990775526,
145,-8.998132341824606,0.0030192039519619193,0.05030182990775526,
146,-8.998132341824606,0.0030192039519619193,0.05030182990775526,
147,-9.071466443585098,0.014796953861889204,0.041999999433755875,
148,-9.071466443585098,0.014796953861889204,0.041999999433755875,
149,-9.071466443585098,0.014796953861889204,0.041999999433755875,
150,-9.023751817881003,0.09668381038237406,0.041999999433755875,
151,-9.023751817881003,0.09668381038237406,0.041999999433755875,
152,-9.023751817881003,0.09668381038237406,0.041999999433755875,
153,-9.033055534488277,0.08032295794979177,0.041999999433755875,
154,-9.033055534488277,0.08032295794979177,0.041999999433755875,
155,-9.033055534488277,0.08032295794979177,0.041999999433755875,
156,-9.029767266765024,0.034246392451419375,0.041999999433755875,
157,-9.029767266765024,0.034246392451419375,0.041999999433755875,
158,-9.029767266765024,0.034246392451419375,0.041999999433755875,
159,-9.029349074494668,-0.055411540299748624,0.041999999433755875,
160,-9.029349074494668,-0.055411540299748624,0.041999999433755875,
161,-9.029349074494668,-0.055411540299748624,0.041999999433755875,
162,-9.004892382053548,0.017301717628642743,0.04743576425437486,
163,-9.004892382053548,0.017301717628642743,0.04743576425437486,
164,-9.004892382053548,0.017301717628642743,0.04743576425437486,
165,-9.00275750403563,0.01544126557232092,0.05385763561060248,
166,-9.00275750403563,0.01544126557232092,0.05385763561060248,
167,-9.00275750403563,0.01544126557232092,0.05385763561060248,
168,-9.001583275400947,0.024253527070151264,0.047916307036730374,
169,-9.001583275400947,0.024253527070151264,0.047916307036730374,
170,-9.001583275400947,0.024253527070151264,0.047916307036730374,
171,-8.9978388592245,0.025899307749287913,0.047397834258622144,
172,-8.9978388592245,0.025899307749287913,0.047397834258622144,
173,-8.9978388592245,0.025899307749287913,0.047397834258622144,
174,-8.998294966177722,0.039985929306375685,0.041999999433755875,
175,-8.998294966177722,0.039985929306375685,0.041999999433755875,
176,-8.998294966177722,0.039985929306375685,0.041999999433755875,
177,-9.008820108356577,0.02437861792076653,0.041999999433755875,
178,-9.008820108356577,0.02437861792076653,0.041999999433755875,
179,-9.008820108356577,0.02437861792076653,0.041999999433755875,
180,-8.997999289085975,0.03380853847783807,0.041822986368757455,
181,-8.997999289085975,0.03380853847783807,0.041822986368757455,
182,-8.997999289085975,0.03380853847783807,0.041822986368757455,
183,-9.027877338332724,-0.09857365262712578,0.041999999433755875,
184,-9.027877338332724,-0.09857365262712578,0.041999999433755875,
185,-9.027877338332724,-0.09857365262712578,0.041999999433755875,
186,-9.017763854082068,-0.01364585656910943,0.041999999433755875,
187,-9.017763854082068,-0.01364585656910943,0.041999999433755875,
188,-9.017763854082068,-0.01364585656910943,0.041999999433755875,
189,-9.020639869571298,0.014004889075832487,0.041999999433755875,
190,-9.020639869571298,0.014004889075832487,0.041999999433755875,
191,-9.020639869571298,0.014004889075832487,0.041999999433755875,
192,-9.038217881907796,0.032602125701903885,0.041999999433755875,
193,-9.038217881907796,0.032602125701903885,0.041999999433755875,
194,-9.038217881907796,0.032602125701903885,0.041999999433755875,
195,-9.029391397315779,0.06175922956934582,0.041999999433755875,
196,-9.029391397315779,0.06175922956934582,0.041999999433755875,
197,-9.029391397315779,0.06175922956934582,0.041999999433755875,
198,-9.007705919260665,0.03231062933288646,0.03639068149466188,
199,-9.007705919260665,0.03231062933288646,0.03639068149466188,
200,-9.007705919260665,0.03231062933288646,0.03639068149466188,
201,-9.006815365984892,0.039093988807162854,0.04158140133754025,
202,-9.006815365984892,0.039093988807162854,0.04158140133754025,
203,-9.006815365984892,0.039093988807162854,0.04158140133754025,
204,-9.00606136671647,0.04157150240355689,0.045355015048989124,
205,-9.00606136671647,0.04157150240355689,0.045355015048989124,
206,-9.00606136671647,0.04157150240355689,0.045355015048989124,
207,-9.006136810957754,0.03796873513932475,0.041999999433755875,
208,-9.006136810957754,0.03796873513932475,0.041999999433755875,
209,-9.006136810957754,0.03796873513932475,0.041999999433755875,
210,-9.010929225639037,-0.08446253341815953,0.041999999433755875,
211,-9.010929225639037,-0.08446253341815953,0.041999999433755875,
212,-9.010929225639037,-0.08446253341815953,0.041999999433755875,
213,-9.009858314576881,-0.11974577051371198,0.041999999433755875,
214,-9.009858314576881,-0.11974577051371198,0.041999999433755875,
215,-9.009858314576881,-0.11974577051371198,0.041999999433755875,
216,-9.006519591126855,0.007411670605549557,0.043287636645272416,
217,-9.006519591126855,0.007411670605549557,0.043287636645272416,
218,-9.006519591126855,0.007411670605549557,0.043287636645272416,
219,-9.00458237934713,-3.4726478326190685E-4,0.0419171705758299,
220,-9.00458237934713,-3.4726478326190685E-4,0.0419171705758299,
221,-9.00458237934713,-3.4726478326190685E-4,0.0419171705758299,
222,-9.003020153338058,-0.006646519394124716,0.043726029579357166,
223,-9.003020153338058,-0.006646519394124716,0.043726029579357166,
224,-9.003020153338058,-0.006646519394124716,0.043726029579357166,
225,-9.002788998402641,-0.009546863256417647,0.048297669934405124,
226,-9.002788998402641,-0.009546863256417647,0.048297669934405124,
227,-9.002788998402641,-0.009546863256417647,0.048297669934405124,
228,-9.001973187275514,-0.008071437798830836,0.052021886726737535,
229,-9.001973187275514,-0.008071437798830836,0.052021886726737535,
230,-9.001973187275514,-0.008071437798830836,0.052021886726737535,
231,-9.028793974076322,0.04080927119594943,0.041999999433755875,
232,-9.028793974076322,0.04080927119594943,0.041999999433755875,
233,-9.028793974076322,0.04080927119594943,0.041999999433755875,
234,-9.004069428650231,0.004032592299422486,0.041999999433755875,
235,-9.004069428650231,0.004032592299422486,0.041999999433755875,
236,-9.004069428650231,0.004032592299422486,0.041999999433755875,
237,-9.030334061508947,0.07870195885277784,0.041999999433755875,
238,-9.030334061508947,0.07870195885277784,0.041999999433755875,
239,-9.030334061508947,0.07870195885277784,0.041999999433755875,
240,-9.014749644486177,0.09186151627682528,0.041999999433755875,
241,-9.014749644486177,0.09186151627682528,0.041999999433755875,
242,-9.014749644486177,0.09186151627682528,0.041999999433755875,
243,-9.005804810017223,0.015485590991005445,0.04621602600847712,
244,-9.005804810017223,0.015485590991005445,0.04621602600847712,
245,-9.005804810017223,0.015485590991005445,0.04621602600847712,
246,-9.028435042965324,0.06569150681324425,0.041999999433755875,
247,-9.028435042965324,0.06569150681324425,0.041999999433755875,
248,-9.028435042965324,0.06569150681324425,0.041999999433755875,
249,-9.016624535468514,-0.03258997027626244,0.041999999433755875,
250,-9.016624535468514,-0.03258997027626244,0.041999999433755875,
251,-9.016624535468514,-0.03258997027626244,0.041999999433755875,
252,-9.007671018168413,0.021758922968896283,0.03257686703811815,
253,-9.007671018168413,0.021758922968896283,0.03257686703811815,
254,-9.007671018168413,0.021758922968896283,0.03257686703811815,
255,-9.007832001519235,0.02843813448406362,0.033016307857188516,
256,-9.007832001519235,0.02843813448406362,0.033016307857188516,
257,-9.007832001519235,0.02843813448406362,0.033016307857188516,
258,-9.038531043978374,0.07340977895381244,0.041999999433755875,
259,-9.038531043978374,0.07340977895381244,0.041999999433755875,
260,-9.038531043978374,0.07340977895381244,0.041999999433755875,
261,-9.010040561283601,0.03598296194266859,0.03173311388700327,
262,-9.010040561283601,0.03598296194266859,0.03173311388700327,
263,-9.010040561283601,0.03598296194266859,0.03173311388700327,
264,-9.035450687056537,0.11218365572631535,0.041999999433755875,
265,-9.035450687056537,0.11218365572631535,0.041999999433755875,
266,-9.035450687056537,0.11218365572631535,0.041999999433755875,
267,-9.011335397214555,0.037588083866948695,0.03135094451656595,
268,-9.011335397214555,0.037588083866948695,0.03135094451656595,
269,-9.011335397214555,0.037588083866948695,0.03135094451656595,
270,-9.010568395318234,0.028310737886660355,0.03150140090766086,
271,-9.010568395318234,0.028310737886660355,0.03150140090766086,
272,-9.010568395318234,0.028310737886660355,0.03150140090766086,
273,-11.090699640143308,-0.4423925873496023,0.041999999433755875,
274,-11.090699640143308,-0.4423925873496023,0.041999999433755875,
275,-11.090699640143308,-0.4423925873496023,0.041999999433755875,
276,-11.331537916132518,0.22124225196511116,0.041999999433755875,
277,-11.331537916132518,0.22124225196511116,0.041999999433755875,
278,-11.331537916132518,0.22124225196511116,0.041999999433755875,
279,-11.444932879058694,0.009188175753958583,0.041999999433755875,
280,-11.444932879058694,0.009188175753958583,0.041999999433755875,
281,-11.444932879058694,0.009188175753958583,0.041999999433755875,
282,-11.473263593873764,0.031156047624677684,0.041999999433755875,
283,-11.473263593873764,0.031156047624677684,0.041999999433755875,
284,-11.473263593873764,0.031156047624677684,0.041999999433755875,
285,-13.670875657588024,0.043882061708988396,0.041999999433755875,
286,-13.670875657588024,0.043882061708988396,0.041999999433755875,
287,-13.670875657588024,0.043882061708988396,0.041999999433755875,
288,-13.689714248762582,0.0596147105066139,0.041999999433755875,
289,-13.689714248762582,0.0596147105066139,0.041999999433755875,
290,-13.689714248762582,0.0596147105066139,0.041999999433755875,
291,-13.878240296856994,-0.16553254106168908,0.041999999433755875,
292,-13.878240296856994,-0.16553254106168908,0.041999999433755875,
293,-13.878240296856994,-0.16553254106168908,0.041999999433755875,
294,-13.91553485122842,-0.03700234094823109,0.041999999433755875,
295,-13.91553485122842,-0.03700234094823109,0.041999999433755875,
296,-13.91553485122842,-0.03700234094823109,0.041999999433755875,
297,-14.089560862048248,-0.0829640858995535,0.041999999433755875,
298,-14.089560862048248,-0.0829640858995535,0.041999999433755875,
299,-14.089560862048248,-0.0829640858995535,0.041999999433755875,
300,-14.116425209863323,-0.12687384933265097,0.041999999433755875,
301,-14.116425209863323,-0.12687384933265097,0.041999999433755875,
302,-14.116425209863323,-0.12687384933265097,0.041999999433755875,
303,-14.198989530209746,-0.011872277541928492,0.041999999433755875,
304,-14.198989530209746,-0.011872277541928492,0.041999999433755875,
305,-14.198989530209746,-0.011872277541928492,0.041999999433755875,
306,-14.239839417653576,0.04376986660376287,0.041999999433755875,
307,-14.239839417653576,0.04376986660376287,0.041999999433755875,
308,-14.239839417653576,0.04376986660376287,0.041999999433755875,
309,-14.188564553510862,-0.018095477151776472,0.041999999433755875,
310,-14.188564553510862,-0.018095477151776472,0.041999999433755875,
311,-14.188564553510862,-0.018095477151776472,0.041999999433755875,
312,-14.149442652408359,0.04027747609889081,0.041999999433755875,
313,-14.149442652408359,0.04027747609889081,0.041999999433755875,
314,-14.149442652408359,0.04027747609889081,0.041999999433755875,
315,-14.19262407744484,0.07993332630743617,0.041999999433755875,
316,-14.19262407744484,0.07993332630743617,0.041999999433755875,
317,-14.19262407744484,0.07993332630743617,0.041999999433755875,
318,-14.060951248383851,-0.016999842629235352,0.041999999433755875,
319,-14.060951248383851,-0.016999842629235352,0.041999999433755875,
320,-14.060951248383851,-0.016999842629235352,0.041999999433755875,
321,-14.033607693404598,0.012337283840622168,0.041999999433755875,
322,-14.033607693404598,0.012337283840622168,0.041999999433755875,
323,-14.033607693404598,0.012337283840622168,0.041999999433755875,
324,-14.090348614111093,0.04170776689042413,0.041999999433755875,
325,-14.090348614111093,0.04170776689042413,0.041999999433755875,
326,-14.090348614111093,0.04170776689042413,0.041999999433755875,
327,-14.08569536380733,-0.006888458739915296,0.041999999433755875,
328,-14.08569536380733,-0.006888458739915296,0.041999999433755875,
329,-14.08569536380733,-0.006888458739915296,0.041999999433755875,
330,-14.07197209428989,-0.005518853628004713,0.041999999433755875,
331,-14.07197209428989,-0.005518853628004713,0.041999999433755875,
332,-14.07197209428989,-0.005518853628004713,0.041999999433755875,
333,-14.134279103854773,0.07819428330650392,0.041999999433755875,
334,-14.134279103854773,0.07819428330650392,0.041999999433755875,
335,-14.134279103854773,0.07819428330650392,0.041999999433755875,
336,-14.151345507907813,-7.862535901717855E-4,0.041999999433755875,
337,-14.151345507907813,-7.862535901717855E-4,0.041999999433755875,
338,-14.151345507907813,-7.862535901717855E-4,0.041999999433755875,
339,-14.246687026722999,-0.06255686354309092,0.041999999433755875,
340,-14.246687026722999,-0.06255686354309092,0.041999999433755875,
341,-14.246687026722999,-0.06255686354309092,0.041999999433755875,
342,-14.330580123799008,-0.0034188648276066427,0.041999999433755875,
343,-14.330580123799008,-0.0034188648276066427,0.041999999433755875,
344,-14.330580123799008,-0.0034188648276066427,0.041999999433755875,
345,-14.454177703871146,-0.05062925863439496,0.041999999433755875,
346,-14.454177703871146,-0.05062925863439496,0.041999999433755875,
347,-14.454177703871146,-0.05062925863439496,0.041999999433755875,
348,-14.504318382729762,-0.13946067840700455,0.041999999433755875,
349,-14.504318382729762,-0.13946067840700455,0.041999999433755875,
350,-14.504318382729762,-0.13946067840700455,0.041999999433755875,
351,-14.29036396078201,-0.04944456366427942,0.041999999433755875,
352,-14.29036396078201,-0.04944456366427942,0.041999999433755875,
353,-14.29036396078201,-0.04944456366427942,0.041999999433755875,
354,-14.609084391610578,-0.012040010173583032,0.041999999433755875,
355,-14.609084391610578,-0.012040010173583032,0.041999999433755875,
356,-14.609084391610578,-0.012040010173583032,0.041999999433755875,
357,-14.689704369503634,-0.044721986919735196,0.041999999433755875,
358,-14.689704369503634,-0.044721986919735196,0.041999999433755875,
359,-14.689704369503634,-0.044721986919735196,0.041999999433755875,
360,-14.659268416972735,0.05604317873516406,0.041999999433755875,
361,-14.659268416972735,0.05604317873516406,0.041999999433755875,
362,-14.659268416972735,0.05604317873516406,0.041999999433755875,
363,-14.729583266216972,0.07440981464291756,0.041999999433755875,
